,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN
639,3.5,77,7080,12,1199,1,47,0.010875706214689265,0.010008340283569641,0.02127659574468085,0.0,0.06920015855201041,0.06920015855201041,0.034600079276005204,0.0,0.06920015855201041,0.06920015855201041,0.06920015855201041
640,4.5,47,779,6,125,1,9,0.06033376123234917,0.048,0.1111111111111111,0.0,0.032407407407407406,0.032407407407407406,0.016203703703703703,0.0,0.032407407407407406,0.032407407407407406,0.032407407407407406
641,5.0,79,3078,11,507,1,14,0.025666016894087068,0.021696252465483234,0.07142857142857142,0.0,-0.0351359577922078,-0.0351359577922078,-0.0175679788961039,0.0,-0.0351359577922078,-0.0351359577922078,-0.0351359577922078
642,4.0,56,1305,10,201,1,7,0.04291187739463601,0.04975124378109453,0.14285714285714285,0.4,0.1690909090909091,-0.23090909090909092,0.28454545454545455,0.4,0.1690909090909091,-0.23090909090909092,0.5690909090909091
643,4.5,43,1337,7,221,1,10,0.03216155572176515,0.03167420814479638,0.1,0.0,-0.09427910052910055,-0.09427910052910055,-0.04713955026455027,0.0,-0.09427910052910055,-0.09427910052910055,-0.09427910052910055
644,3.0,90,506,12,74,1,3,0.17786561264822134,0.16216216216216217,0.3333333333333333,0.5,0.39,-0.10999999999999999,0.445,0.5,0.39,-0.10999999999999999,0.89
645,2.5,75,2604,12,442,1,13,0.02880184331797235,0.027149321266968326,0.07692307692307693,0.0,0.2341633263855486,0.2341633263855486,0.1170816631927743,0.0,0.2341633263855486,0.2341633263855486,0.2341633263855486
646,3.0,55,2252,8,375,1,17,0.024422735346358793,0.021333333333333333,0.058823529411764705,0.0,-0.011285266457680231,-0.011285266457680231,-0.0056426332288401155,0.0,-0.011285266457680231,-0.011285266457680231,-0.011285266457680231
647,4.0,71,6093,11,926,1,42,0.011652716231741342,0.011879049676025918,0.023809523809523808,0.0,0.131507724301842,0.131507724301842,0.065753862150921,0.0,0.131507724301842,0.131507724301842,0.131507724301842
648,3.0,56,3293,11,547,1,23,0.01700576981475858,0.02010968921389397,0.043478260869565216,0.0,0.15268847006651878,0.15268847006651878,0.07634423503325939,0.0,0.15268847006651878,0.15268847006651878,0.15268847006651878
649,4.5,93,3547,16,601,1,19,0.026219340287566957,0.026622296173044926,0.05263157894736842,0.4,0.10924369747899161,-0.2907563025210084,0.25462184873949584,0.4,0.10924369747899161,-0.2907563025210084,0.5092436974789917
650,4.0,66,7609,11,1237,1,43,0.008673938756735444,0.00889248181083266,0.023255813953488372,0.0,0.06705291551882463,0.06705291551882463,0.03352645775941231,0.0,0.06705291551882463,0.06705291551882463,0.06705291551882463
651,4.0,83,2278,14,373,1,14,0.036435469710272166,0.03753351206434316,0.07142857142857142,0.44999999999999996,0.2929161747343565,-0.15708382526564346,0.3714580873671782,0.44999999999999996,0.2929161747343565,-0.15708382526564346,0.7429161747343564
652,3.0,70,1842,12,312,1,13,0.038002171552660155,0.038461538461538464,0.07692307692307693,0.25,0.20001870557426116,-0.04998129442573884,0.22500935278713058,0.25,0.20001870557426116,-0.04998129442573884,0.45001870557426116
653,4.5,84,1914,14,302,1,12,0.0438871473354232,0.046357615894039736,0.08333333333333333,-0.16666666666666666,-0.004419191919191923,0.16224747474747472,-0.0855429292929293,-0.16666666666666666,-0.004419191919191923,0.16224747474747472,-0.1710858585858586
654,4.5,58,7137,8,1199,1,40,0.008126663864368782,0.006672226855713094,0.025,0.0,0.09765816268625256,0.09765816268625256,0.04882908134312628,0.0,0.09765816268625256,0.09765816268625256,0.09765816268625256
655,4.0,54,1587,8,259,1,11,0.034026465028355386,0.03088803088803089,0.09090909090909091,0.0,-0.003813131313131308,-0.003813131313131308,-0.001906565656565654,0.0,-0.003813131313131308,-0.003813131313131308,-0.003813131313131308
656,3.0,75,3050,9,497,1,18,0.02459016393442623,0.018108651911468814,0.05555555555555555,-0.1,0.12882059800664453,0.22882059800664453,0.01441029900332226,-0.1,0.12882059800664453,0.22882059800664453,0.02882059800664452
657,4.0,208,9247,29,1427,1,59,0.022493781767059587,0.020322354590049056,0.01694915254237288,0.06818181818181818,0.07410437710437713,0.005922558922558954,0.07114309764309765,0.06818181818181818,0.07410437710437713,0.005922558922558954,0.1422861952861953
658,4.0,76,4529,10,737,1,28,0.016780746301611835,0.013568521031207599,0.03571428571428571,0.0,0.022732426303854875,0.022732426303854875,0.011366213151927438,0.0,0.022732426303854875,0.022732426303854875,0.022732426303854875
659,2.0,69,4453,11,760,1,26,0.01549517179429598,0.014473684210526316,0.038461538461538464,0.0,0.0417093441150045,0.0417093441150045,0.02085467205750225,0.0,0.0417093441150045,0.0417093441150045,0.0417093441150045
660,4.0,81,4213,10,663,1,40,0.019226204604794683,0.015082956259426848,0.025,-0.05,-0.09339466089466089,-0.04339466089466089,-0.07169733044733045,-0.05,-0.09339466089466089,-0.04339466089466089,-0.1433946608946609
661,4.5,54,4094,10,626,1,16,0.013190034196384953,0.01597444089456869,0.0625,0.0,0.17782398452611217,0.17782398452611217,0.08891199226305609,0.0,0.17782398452611217,0.17782398452611217,0.17782398452611217
662,3.5,42,3470,8,551,1,18,0.012103746397694525,0.014519056261343012,0.05555555555555555,0.0,0.22229478223796403,0.22229478223796403,0.11114739111898202,0.0,0.22229478223796403,0.22229478223796403,0.22229478223796403
663,4.0,123,2029,21,354,1,15,0.060620995564317395,0.059322033898305086,0.06666666666666667,0.0,0.11868686868686866,0.11868686868686866,0.05934343434343433,0.0,0.11868686868686866,0.11868686868686866,0.11868686868686866
664,4.0,94,6318,15,979,1,46,0.014878125989237101,0.015321756894790603,0.021739130434782608,-0.33181818181818185,0.05499318033564611,0.38681136215382794,-0.13841250074126787,-0.33181818181818185,0.05499318033564611,0.38681136215382794,-0.27682500148253575
665,4.0,171,6693,25,1071,1,42,0.025549081129538322,0.02334267040149393,0.023809523809523808,0.0,0.1336493268636126,0.1336493268636126,0.0668246634318063,0.0,0.1336493268636126,0.1336493268636126,0.1336493268636126
666,3.5,71,1591,8,256,1,11,0.044626021370207415,0.03125,0.09090909090909091,0.0,-0.03246753246753247,-0.03246753246753247,-0.016233766233766236,0.0,-0.03246753246753247,-0.03246753246753247,-0.03246753246753247
667,4.5,64,1876,10,310,1,10,0.03411513859275053,0.03225806451612903,0.1,0.2857142857142857,0.17431972789115643,-0.11139455782312926,0.23001700680272108,0.2857142857142857,0.17431972789115643,-0.11139455782312926,0.46003401360544216
668,4.5,82,3679,15,564,1,18,0.022288665398206033,0.026595744680851064,0.05555555555555555,0.0,0.15142706131078223,0.15142706131078223,0.07571353065539112,0.0,0.15142706131078223,0.15142706131078223,0.15142706131078223
669,3.5,66,2959,8,465,1,18,0.022304832713754646,0.017204301075268817,0.05555555555555555,0.0,-0.12045454545454548,-0.12045454545454548,-0.06022727272727274,0.0,-0.12045454545454548,-0.12045454545454548,-0.12045454545454548
670,4.0,75,2238,10,357,1,12,0.03351206434316354,0.028011204481792718,0.08333333333333333,0.0,0.07361111111111111,0.07361111111111111,0.03680555555555556,0.0,0.07361111111111111,0.07361111111111111,0.07361111111111111
671,2.5,71,4793,11,825,1,46,0.014813269351137075,0.013333333333333334,0.021739130434782608,0.0,0.1416975881261596,0.1416975881261596,0.0708487940630798,0.0,0.1416975881261596,0.1416975881261596,0.1416975881261596
672,4.0,76,6363,13,1061,1,39,0.011944051548011944,0.012252591894439209,0.02564102564102564,0.13541666666666666,0.09449145130963313,-0.04092521535703353,0.1149540589881499,0.13541666666666666,0.09449145130963313,-0.04092521535703353,0.2299081179762998
673,4.0,73,3615,11,617,1,28,0.020193637621023514,0.017828200972447326,0.03571428571428571,-0.05555555555555555,-0.01671717171717171,0.03883838383838384,-0.03613636363636363,-0.05555555555555555,-0.01671717171717171,0.03883838383838384,-0.07227272727272727
674,2.5,68,7966,14,1364,1,45,0.008536279186542806,0.010263929618768328,0.022222222222222223,0.0,0.12570469653802982,0.12570469653802982,0.06285234826901491,0.0,0.12570469653802982,0.12570469653802982,0.12570469653802982
675,2.5,91,2253,14,372,1,14,0.040390590324012425,0.03763440860215054,0.07142857142857142,0.0,-0.04620510662177329,-0.04620510662177329,-0.023102553310886644,0.0,-0.04620510662177329,-0.04620510662177329,-0.04620510662177329
676,2.5,69,11279,10,1772,1,47,0.0061175636137955495,0.0056433408577878106,0.02127659574468085,0.0,0.1059749569426989,0.1059749569426989,0.05298747847134945,0.0,0.1059749569426989,0.1059749569426989,0.1059749569426989
677,3.5,67,2824,9,509,1,19,0.023725212464589234,0.01768172888015717,0.05263157894736842,0.0,0.11915584415584415,0.11915584415584415,0.05957792207792208,0.0,0.11915584415584415,0.11915584415584415,0.11915584415584415
678,4.0,47,2293,7,401,1,10,0.020497165285651986,0.017456359102244388,0.1,-0.15555555555555559,0.05411877394636016,0.20967432950191575,-0.05071839080459771,-0.15555555555555559,0.05411877394636016,0.20967432950191575,-0.10143678160919542
679,3.0,93,1373,13,223,1,10,0.06773488710852149,0.05829596412556054,0.1,-0.1,-0.06000000000000002,0.03999999999999999,-0.08000000000000002,-0.1,-0.06000000000000002,0.03999999999999999,-0.16000000000000003
680,4.5,76,7002,10,1265,2,36,0.010854041702370752,0.007905138339920948,0.05555555555555555,0.0,0.1765816703621582,0.1765816703621582,0.0882908351810791,0.0,0.1765816703621582,0.1765816703621582,0.1765816703621582
681,3.5,74,3695,11,612,1,18,0.020027063599458727,0.017973856209150325,0.05555555555555555,0.5,0.06867039964866052,-0.4313296003513395,0.28433519982433025,0.5,0.06867039964866052,-0.4313296003513395,0.5686703996486605
682,4.5,75,3661,12,609,1,31,0.020486205954657197,0.019704433497536946,0.03225806451612903,0.0,0.16977813852813858,0.16977813852813858,0.08488906926406929,0.0,0.16977813852813858,0.16977813852813858,0.16977813852813858
683,2.5,73,3376,12,558,1,21,0.021623222748815167,0.021505376344086023,0.047619047619047616,0.0,0.12111742424242426,0.12111742424242426,0.06055871212121213,0.0,0.12111742424242426,0.12111742424242426,0.12111742424242426
684,4.0,81,3876,14,642,1,18,0.02089783281733746,0.021806853582554516,0.05555555555555555,0.0,0.011640211640211636,0.011640211640211636,0.005820105820105818,0.0,0.011640211640211636,0.011640211640211636,0.011640211640211636
685,2.5,66,3746,10,593,1,21,0.01761879337960491,0.016863406408094434,0.047619047619047616,0.0,0.12545677361853833,0.12545677361853833,0.06272838680926916,0.0,0.12545677361853833,0.12545677361853833,0.12545677361853833
686,4.0,63,2279,10,364,1,14,0.027643703378674857,0.027472527472527472,0.07142857142857142,0.3333333333333333,0.1309659090909091,-0.2023674242424242,0.2321496212121212,0.3333333333333333,0.1309659090909091,-0.2023674242424242,0.4642992424242424
687,3.0,13,5306,2,933,1,25,0.0024500565397663023,0.0021436227224008574,0.04,0.0,0.05049376549376549,0.05049376549376549,0.025246882746882745,0.0,0.05049376549376549,0.05049376549376549,0.05049376549376549
688,4.5,68,1700,13,284,1,14,0.04,0.045774647887323945,0.07142857142857142,0.0,0.16173469387755104,0.16173469387755104,0.08086734693877552,0.0,0.16173469387755104,0.16173469387755104,0.16173469387755104
689,3.5,62,1380,10,244,1,8,0.04492753623188406,0.040983606557377046,0.125,0.0,0.12353195823784059,0.12353195823784059,0.061765979118920296,0.0,0.12353195823784059,0.12353195823784059,0.12353195823784059
690,2.5,39,4685,7,892,1,33,0.008324439701173959,0.007847533632286996,0.030303030303030304,0.0,0.20586630718209664,0.20586630718209664,0.10293315359104832,0.0,0.20586630718209664,0.20586630718209664,0.20586630718209664
691,2.5,45,4284,7,723,1,23,0.01050420168067227,0.009681881051175657,0.043478260869565216,0.0,0.08255651755651755,0.08255651755651755,0.041278258778258775,0.0,0.08255651755651755,0.08255651755651755,0.08255651755651755
692,4.5,62,914,10,174,1,6,0.06783369803063458,0.05747126436781609,0.16666666666666666,0.0,0.06500000000000002,0.06500000000000002,0.03250000000000001,0.0,0.06500000000000002,0.06500000000000002,0.06500000000000002
693,3.5,53,6371,8,1089,1,38,0.008318945220530529,0.0073461891643709825,0.02631578947368421,0.0,0.08858537758537757,0.08858537758537757,0.044292688792688786,0.0,0.08858537758537757,0.08858537758537757,0.08858537758537757
694,4.0,53,3078,8,494,1,22,0.017218973359324236,0.016194331983805668,0.045454545454545456,0.0,0.09157509157509158,0.09157509157509158,0.04578754578754579,0.0,0.09157509157509158,0.09157509157509158,0.09157509157509158
695,3.0,55,2173,9,362,1,11,0.025310630464795213,0.024861878453038673,0.09090909090909091,0.05,0.1484126984126984,0.09841269841269841,0.09920634920634921,0.05,0.1484126984126984,0.09841269841269841,0.19841269841269843
696,4.0,64,2529,12,428,1,16,0.02530644523527086,0.028037383177570093,0.0625,0.5,0.1913333333333333,-0.3086666666666667,0.3456666666666667,0.5,0.1913333333333333,-0.3086666666666667,0.6913333333333334
697,3.0,62,2559,11,430,1,17,0.02422821414615084,0.02558139534883721,0.058823529411764705,0.0,-0.02103174603174603,-0.02103174603174603,-0.010515873015873015,0.0,-0.02103174603174603,-0.02103174603174603,-0.02103174603174603
698,4.5,59,4352,10,707,1,21,0.013556985294117647,0.014144271570014143,0.047619047619047616,0.0,0.1492063492063492,0.1492063492063492,0.0746031746031746,0.0,0.1492063492063492,0.1492063492063492,0.1492063492063492
699,4.5,54,3143,9,533,1,23,0.017181037225580655,0.016885553470919325,0.043478260869565216,0.0,0.16718189218189214,0.16718189218189214,0.08359094609094607,0.0,0.16718189218189214,0.16718189218189214,0.16718189218189214
700,3.5,84,3061,18,552,1,18,0.02744201241424371,0.03260869565217391,0.05555555555555555,0.0,0.09621977349250076,0.09621977349250076,0.04810988674625038,0.0,0.09621977349250076,0.09621977349250076,0.09621977349250076
701,4.5,62,2081,11,345,1,15,0.029793368572801536,0.03188405797101449,0.06666666666666667,0.0,-0.0033653846153846164,-0.0033653846153846164,-0.0016826923076923082,0.0,-0.0033653846153846164,-0.0033653846153846164,-0.0033653846153846164
702,3.0,48,39,11,6,1,1,1.2307692307692308,1.8333333333333333,1.0,0.5,0.0,-0.5,0.25,0.5,0.0,-0.5,0.5
703,3.5,80,2676,13,460,1,18,0.029895366218236172,0.02826086956521739,0.05555555555555555,0.0,0.05790909090909091,0.05790909090909091,0.028954545454545455,0.0,0.05790909090909091,0.05790909090909091,0.05790909090909091
704,2.0,88,2367,14,405,1,17,0.037177862272919304,0.0345679012345679,0.058823529411764705,0.0,0.08909048467872,0.08909048467872,0.04454524233936,0.0,0.08909048467872,0.08909048467872,0.08909048467872
705,3.5,95,1645,16,262,1,14,0.057750759878419454,0.061068702290076333,0.07142857142857142,0.0,-0.0361111111111111,-0.0361111111111111,-0.01805555555555555,0.0,-0.0361111111111111,-0.0361111111111111,-0.0361111111111111
706,4.0,94,1241,17,216,1,5,0.0757453666398066,0.0787037037037037,0.2,0.0,0.17037037037037037,0.17037037037037037,0.08518518518518518,0.0,0.17037037037037037,0.17037037037037037,0.17037037037037037
707,3.5,64,3622,11,616,1,25,0.0176697956929873,0.017857142857142856,0.04,-0.19166666666666665,0.07920986420986421,0.27087653087653085,-0.05622840122840122,-0.19166666666666665,0.07920986420986421,0.27087653087653085,-0.11245680245680244
708,3.5,67,85,15,16,1,1,0.788235294117647,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2.5,64,3000,11,484,1,17,0.021333333333333333,0.022727272727272728,0.058823529411764705,0.0,0.049914656771799626,0.049914656771799626,0.024957328385899813,0.0,0.049914656771799626,0.049914656771799626,0.049914656771799626
710,3.0,106,15090,23,2838,2,106,0.007024519549370444,0.00810429880197322,0.018867924528301886,0.0,0.07158760378655664,0.07158760378655664,0.03579380189327832,0.0,0.07158760378655664,0.07158760378655664,0.07158760378655664
711,4.5,91,3999,17,695,1,29,0.02275568892223056,0.02446043165467626,0.034482758620689655,-0.25,0.03425010979358806,0.28425010979358806,-0.10787494510320597,-0.25,0.03425010979358806,0.28425010979358806,-0.21574989020641194
712,3.0,43,3364,9,560,1,25,0.012782401902497027,0.01607142857142857,0.04,0.4,0.019507575757575755,-0.38049242424242424,0.2097537878787879,0.4,0.019507575757575755,-0.38049242424242424,0.4195075757575758
713,3.5,80,3788,13,627,1,26,0.021119324181626188,0.02073365231259968,0.038461538461538464,0.5,0.11007923623995056,-0.38992076376004947,0.30503961811997526,0.5,0.11007923623995056,-0.38992076376004947,0.6100792362399505
714,3.0,54,4610,7,756,1,34,0.011713665943600867,0.009259259259259259,0.029411764705882353,0.0625,0.01432379349046016,-0.04817620650953984,0.03841189674523008,0.0625,0.01432379349046016,-0.04817620650953984,0.07682379349046016
715,4.0,38,1254,7,215,1,12,0.030303030303030304,0.03255813953488372,0.08333333333333333,0.0,0.01844444444444444,0.01844444444444444,0.00922222222222222,0.0,0.01844444444444444,0.01844444444444444,0.01844444444444444
716,4.0,57,5223,10,917,1,42,0.010913268236645606,0.010905125408942203,0.023809523809523808,0.0,0.10492851592851592,0.10492851592851592,0.05246425796425796,0.0,0.10492851592851592,0.10492851592851592,0.10492851592851592
717,3.5,70,2689,11,456,1,13,0.026031982149497954,0.02412280701754386,0.07692307692307693,-0.25,0.2154808959156785,0.46548089591567854,-0.017259552042160745,-0.25,0.2154808959156785,0.46548089591567854,-0.03451910408432149
718,4.0,41,5573,9,910,1,58,0.007356899336084694,0.00989010989010989,0.017241379310344827,0.0,0.06939935064935067,0.06939935064935067,0.034699675324675334,0.0,0.06939935064935067,0.06939935064935067,0.06939935064935067
719,3.0,58,7813,9,1446,1,63,0.007423524894406758,0.006224066390041493,0.015873015873015872,-0.020000000000000004,0.02419924812030076,0.044199248120300766,0.0020996240601503773,-0.020000000000000004,0.02419924812030076,0.044199248120300766,0.004199248120300755
720,4.0,38,1743,4,318,1,10,0.021801491681009755,0.012578616352201259,0.1,0.0,0.0024403016338500026,0.0024403016338500026,0.0012201508169250013,0.0,0.0024403016338500026,0.0024403016338500026,0.0024403016338500026
721,3.5,82,1389,11,272,3,11,0.05903527717782577,0.04044117647058824,0.2727272727272727,0.125,0.163024531024531,0.03802453102453099,0.14401226551226548,0.125,0.163024531024531,0.03802453102453099,0.28802453102453096
